差分ID,物件番号,差分種別,差分検出日,参照元ファイル,更新フィールド数,更新フィールド一覧
20251214_5441,100137021305,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5442,100137021308,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5443,100137021758,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5444,100137021787,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5445,100137021916,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5446,100137021962,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5447,100137022000,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5448,100137022008,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5449,100137022019,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5450,100137022472,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5451,100137022506,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5452,100137022530,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5453,100137022534,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5454,100137022540,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5455,100137022579,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5456,100137022598,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5457,100137022631,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5458,100137022653,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5459,100137022673,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5460,100137022679,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5461,100137023010,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5462,100137023019,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5463,100137023051,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5464,100137023349,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5465,100137023350,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5466,100137023353,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5467,100137023354,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5468,100137024051,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5469,100137024066,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5470,100137024245,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5471,100137024357,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5472,100137024368,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5473,100137024377,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5474,100137024382,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5475,100137024424,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5476,100137024480,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5477,100137024527,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5478,100137024589,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5479,100137024912,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5480,100137024967,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5481,100137025035,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5482,100137025042,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5483,100137025082,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5484,100137025104,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5485,100137025316,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5486,100137025547,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5487,100137025895,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5488,100137026917,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5489,100137026923,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5490,100137027588,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5491,100137027590,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5492,100137027591,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5493,100137027597,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5494,100137027617,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5495,100137027626,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5496,100137027641,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5497,100137027662,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5498,100137027852,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5499,100137027866,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5500,100137028012,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5501,100137028032,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5502,100137028101,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5503,100137028110,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5504,100137028125,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5505,100137028126,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5506,100137029427,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5507,100137031947,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5508,100137032102,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5509,100137032103,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5510,100137032181,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5511,100137032192,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5512,100137032599,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5513,100137032611,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5514,100137032889,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5515,100137032890,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5516,100137033243,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5517,100137033376,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5518,100137033621,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5519,100137033747,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5520,100137034118,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5521,100137034178,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5522,100137034188,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5523,100137034197,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5524,100137034366,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5525,100137034416,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5526,100137034490,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5527,100137034504,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5528,100137034888,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5529,100137034914,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5530,100137034937,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5531,100137035412,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5532,100137035446,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5533,100137035469,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5534,100137035602,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5535,100137035838,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5536,100137035963,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5537,100137035970,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5538,100137036379,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5539,100137036535,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5540,100137036560,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5541,100137037356,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5542,100137037381,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5543,100137037391,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5544,100137037753,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5545,100137037930,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5546,100137038704,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5547,100137038969,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5548,100137039091,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5549,100137039189,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5550,100137039288,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5551,100137039338,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5552,100137039502,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5553,100137039504,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5554,100137039505,更新,2025-12-14,reins_20251214.csv,2,管理費/築年月
20251214_5555,100137040064,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5556,100137040231,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5557,100137040241,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5558,100137040257,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5559,100137040297,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5560,100137040316,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5561,100137040320,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5562,100137040327,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5563,100137040363,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5564,100137040439,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5565,100137040495,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5566,100137040888,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5567,100137040962,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5568,100137040964,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5569,100137040971,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5570,100137040978,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5571,100137041133,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5572,100137041185,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5573,100137041202,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5574,100137041330,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5575,100137041391,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5576,100137041427,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5577,100137041879,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5578,100137041891,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5579,100137041984,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5580,100137042011,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5581,100137042072,更新,2025-12-14,reins_20251214.csv,2,取引状況/築年月
20251214_5582,100137042081,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5583,100137042168,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5584,100137042286,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5585,100137043417,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5586,100137043496,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5587,100137043522,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5588,100137043620,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5589,100137043772,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5590,100137044044,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5591,100137044130,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5592,100137044167,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5593,100137044175,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5594,100137044323,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5595,100137044728,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5596,100137044744,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5597,100137044757,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5598,100137044760,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5599,100137044761,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5600,100137047938,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5601,100137047982,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5602,100137048994,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5603,100137049004,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5604,100137049023,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5605,100137049024,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5606,100137049025,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5607,100137049027,更新,2025-12-14,reins_20251214.csv,1,取引状況
20251214_5608,100137049042,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5609,100137049043,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5610,100137049046,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5611,100137049049,更新,2025-12-14,reins_20251214.csv,2,取引状況/築年月
20251214_5612,100137049068,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5613,100137049099,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5614,100137049285,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5615,100137049549,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5616,100137049673,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5617,100137049924,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5618,100137050030,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5619,100137050622,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5620,100137050638,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5621,100137050793,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5622,100137051086,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5623,100137051094,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5624,100137051102,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5625,100137051126,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5626,100137051374,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5627,100137051542,更新,2025-12-14,reins_20251214.csv,2,築年月/電話番号
20251214_5628,100137051551,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5629,100137051745,更新,2025-12-14,reins_20251214.csv,4,価格/㎡単価/坪単価/築年月
20251214_5630,100137051757,更新,2025-12-14,reins_20251214.csv,4,価格/㎡単価/坪単価/築年月
20251214_5631,100137051817,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5632,100137052193,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5633,100137052201,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5634,100137052359,更新,2025-12-14,reins_20251214.csv,2,築年月/電話番号
20251214_5635,100137052587,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5636,100137052673,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5637,100137052986,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5638,100137053020,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5639,100137053098,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5640,100137053108,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5641,100137053217,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5642,100137053348,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5643,100137054570,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5644,100137054587,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5645,100137054603,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5646,100137054607,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5647,100137054611,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5648,100137054626,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5649,100137054813,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5650,100137055133,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5651,100137055410,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5652,100137055700,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5653,100137055915,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5654,100137055955,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5655,100137056042,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5656,100137056358,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5657,100137056359,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5658,100137056390,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5659,100137056404,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5660,100137056415,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5661,100137056431,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5662,100137057152,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5663,100137057348,更新,2025-12-14,reins_20251214.csv,1,築年月
20251214_5664,100137057360,更新,2025-12-14,reins_20251214.csv,1,築年月
